ID	StromalScore_mic	ImmuneScore_mic	ESTIMATEScore_mic	TumorPurity_mic	AK4_RNA	AK1_RNA	TXN_RNA	ACADM_RNA	AK6_RNA	PGK1_RNA	AK5_RNA	CMPK2_RNA	CKMT1B_RNA	ABCD3_RNA	PANK3_RNA	FCSK_RNA	PANK2_RNA	FAM20B_RNA	FGGY_RNA	ACAD8_RNA	FN3K_RNA	AK7_RNA	NME7_RNA	CKMT1A_RNA	SUCLA2_RNA	ACAD9_RNA	SUCLG1_RNA	SLC25A6_RNA	RRM1_RNA	MCCC1_RNA	PANK1_RNA	IDNK_RNA	GUK1_RNA	RRM2B_RNA	CRISP3_RNA	SLC25A4_RNA	SHPK_RNA	KHK_RNA	ACADVL_RNA	XYLB_RNA	AK9_RNA	AK3_RNA	DTYMK_RNA	CKM_RNA	CKB_RNA	BCKDK_RNA	DGKZ_RNA	SUCLG2_RNA	RBKS_RNA	NME1_RNA	SLC25A17_RNA	CKMT2_RNA	NME4_RNA	AK2_RNA	DCK_RNA	PMVK_RNA	AK8_RNA	SLC25A5_RNA	NOL9_RNA	MCCC2_RNA	DGKI_RNA	RRM2_RNA	NME3_RNA	ITPK1_RNA	NME6_RNA	TXN2_RNA	FN3KRP_RNA	BRPF1_RNA	PGK2_RNA	ACOX3_RNA	TTL_RNA	CMPK1_RNA	NME2_RNA	ATP6V0A1_RNA	PCCA_RNA	ATP2A2_RNA	CA1_RNA	PHKB_RNA	CTSF_RNA	ATP6V1B2_RNA	APOC2_RNA	PIK3R1_RNA	OPLAH_RNA	ATP12A_RNA	ATP6V1B1_RNA	CTSK_RNA	ATP6V0C_RNA	ACACB_RNA	ABCA8_RNA	POLRMT_RNA	MTHFD1_RNA	NMRK1_RNA	ITPKB_RNA	CA7_RNA	CA5B_RNA	MTPAP_RNA	ATP6V0A2_RNA	MYLK4_RNA	POLR2A_RNA	PI4KA_RNA	GNE_RNA	ATP6V0B_RNA	TUT1_RNA	ATP11C_RNA	HK2_RNA	CTSC_RNA	FHIT_RNA	CA3_RNA	COASY_RNA	CAD_RNA	MVK_RNA	ABCG8_RNA	BCAP31_RNA	ABCC11_RNA	PFKM_RNA	IP6K3_RNA	ATP6V1G1_RNA	GCK_RNA	POLR2E_RNA	GLYCTK_RNA	ATP1A1_RNA	PDZD4_RNA	ABCD1_RNA	PIP5KL1_RNA	ABCA4_RNA	DGKK_RNA	ATP1A2_RNA	AP1G1_RNA	SLC27A3_RNA	SLC51A_RNA	PAPOLA_RNA	UCK1_RNA	TKFC_RNA	PFKL_RNA	PIP5K1A_RNA	GART_RNA	POLR1E_RNA	POLR2D_RNA	UCKL1_RNA	SLC17A7_RNA	DGKQ_RNA	HACD1_RNA	ABCB11_RNA	PI4K2B_RNA	POLR2K_RNA	SLC32A1_RNA	MTHFS_RNA	DGKD_RNA	GALK2_RNA	SLC27A5_RNA	DGKG_RNA	PIK3CB_RNA	PIK3R3_RNA	TK2_RNA	PIKFYVE_RNA	TUT7_RNA	PCCB_RNA	PAPSS2_RNA	ETNK1_RNA	PI4KB_RNA	NMRK2_RNA	POLR1D_RNA	ABCC3_RNA	SLC52A3_RNA	ATP2A3_RNA	ATP6V1A_RNA	SLC23A2_RNA	POLR3GL_RNA	SLC27A4_RNA	ATP2B2_RNA	CA12_RNA	GRK2_RNA	ITPKC_RNA	POLR2C_RNA	IPMK_RNA	PIP5K1C_RNA	FGA_RNA	ACSS2_RNA	AGK_RNA	ATP4A_RNA	ALDH18A1_RNA	CERK_RNA	DGUOK_RNA	MYLK2_RNA	NADK2_RNA	POLR3A_RNA	CA13_RNA	BMP1_RNA	SLC52A2_RNA	ABCA1_RNA	ETNK2_RNA	POLR2H_RNA	SLC18A2_RNA	GSS_RNA	CTSS_RNA	PHKA2_RNA	ATP2B3_RNA	POLR2G_RNA	SLC25A19_RNA	APOB_RNA	PAICS_RNA	IP6K1_RNA	MYLK_RNA	GLUL_RNA	PC_RNA	PFKFB2_RNA	PHKG1_RNA	PDK4_RNA	GRK7_RNA	HK3_RNA	PIP4K2C_RNA	POLR3G_RNA	CALM3_RNA	POLR1B_RNA	DGKE_RNA	ATP2A1_RNA	CA4_RNA	POLR2B_RNA	ABCG5_RNA	POLR3F_RNA	CTSW_RNA	ATP6AP1_RNA	HKDC1_RNA	CTSH_RNA	PFKFB4_RNA	DBP_RNA	CTSL_RNA	GK5_RNA	POLR1H_RNA	PAPOLB_RNA	PFAS_RNA	ATP4B_RNA	NADK_RNA	CTSA_RNA	POLR3D_RNA	ATP2C1_RNA	ATP1A3_RNA	POLR2J_RNA	IP6K2_RNA	APOE_RNA	ATP6V0D2_RNA	LGMN_RNA	PIP5K1B_RNA	ALB_RNA	ABCB6_RNA	APOC1_RNA	CA2_RNA	ABCC5_RNA	POLR3K_RNA	CA6_RNA	PDK1_RNA	ABCC2_RNA	ATP6V0E1_RNA	ATP8B1_RNA	TUT4_RNA	ATP2B4_RNA	ABCG1_RNA	MVD_RNA	PIK3R2_RNA	PIK3CA_RNA	CTSE_RNA	MTHFD1L_RNA	ABCB1_RNA	ATP6V1C2_RNA	SLC18A3_RNA	PFKFB1_RNA	SLC23A1_RNA	CHKB_RNA	RALBP1_RNA	ACLY_RNA	ATP6V1C1_RNA	ATP6V1G3_RNA	ITPKA_RNA	POLR2F_RNA	CTSO_RNA	RFK_RNA	ATP10A_RNA	ATP1A4_RNA	ABCC4_RNA	ATP2B1_RNA	SRPK3_RNA	DGKB_RNA	PHKG2_RNA	F2_RNA	SLC18A1_RNA	TPK1_RNA	SLC17A6_RNA	ADK_RNA	SPHK1_RNA	APOC3_RNA	SLC17A8_RNA	SPHK2_RNA	ABCD2_RNA	CTSD_RNA	SLC27A6_RNA	ATP6V1E1_RNA	PAPSS1_RNA	ABCC1_RNA	ATP6V0A4_RNA	CTSV_RNA	PI4K2A_RNA	GRK1_RNA	ACACA_RNA	SLC27A2_RNA	GK_RNA	CALM2_RNA	POLR3C_RNA	FAM227B_RNA	PPIP5K1_RNA	POLR1C_RNA	ATP6V1H_RNA	NAGK_RNA	POLR3H_RNA	SLC6A8_RNA	PDXK_RNA	PDK2_RNA	PIK3C2A_RNA	PIK3R5_RNA	ABCB4_RNA	PFKP_RNA	ATP2C2_RNA	SERPINA3_RNA	MTHFD2L_RNA	PLG_RNA	PIK3C2G_RNA	POLR3E_RNA	GRK3_RNA	TCIRG1_RNA	PIK3CD_RNA	FPGS_RNA	ATP6V1E2_RNA	IPPK_RNA	CTPS2_RNA	PIP4K2A_RNA	SLC52A1_RNA	GCLC_RNA	ATP1B1_RNA	PNCK_RNA	CTSZ_RNA	PPIP5K2_RNA	CPS1_RNA	UCK2_RNA	ABCA3_RNA	POLR1A_RNA	GK3P_RNA	TPP1_RNA	ATP6V0D1_RNA	TFRC_RNA	CTPS1_RNA	GCLM_RNA	ABCG2_RNA	PIK3C2B_RNA	POLR3B_RNA	ATP8A1_RNA	CA9_RNA	POLR2L_RNA	CTSB_RNA	DGKA_RNA	SLC51B_RNA	SERPINA1_RNA	GALK1_RNA	SLC27A1_RNA	ATP6V1F_RNA	ATP6V1G2_RNA	CA14_RNA	ATP8B2_RNA	TENT2_RNA	PIK3CG_RNA	PIP4K2B_RNA	MTHFD2_RNA	TK1_RNA	PHKA1_RNA	SLC5A6_RNA	NAE1_RNA	HACD2_RNA	HK1_RNA	PFKFB3_RNA	CHKA_RNA	ATP1B4_RNA	POLR2I_RNA	PDK3_RNA	CA5A_RNA	ATP6V1D_RNA	ADA_RNA	IDH3G_RNA	CTSG_RNA	PIK3C3_RNA	ATP11A_RNA	ATP1B2_RNA	ATP1B3_RNA	PAPOLG_RNA	GK2_RNA	DGKH_RNA	MYLK3_RNA	ATP5PO_RNA	ATP5ME_RNA	ATP5F1A_RNA	ENTPD5_RNA	ADPGK_RNA	ATP5MGL_RNA	ATP5MG_RNA	ATP5PF_RNA	ATP5F1C_RNA	ATP5MF_RNA	ATP5F1B_RNA	ENTPD6_RNA	ENTPD4_RNA	CANT1_RNA	ENTPD8_RNA	ATP5F1D_RNA	ENTPD3_RNA	ATP5MC3_RNA	ATP5MC2_RNA	ATP5MC1_RNA	PKLR_RNA	ATP5F1E_RNA	ATP5PD_RNA	ENTPD2_RNA	PKM_RNA	ATP5PB_RNA	ENTPD1_RNA	LysoPC(18:0 or 0:0)_upmeta	Gluconic acid_upmeta	Histamine_upmeta	Acetaminophen_upmeta	Docosatrienoic acid_upmeta	Glutathione_upmeta	Chenodeoxycholic acid glycine conjugate_upmeta	Glycoursodeoxycholic acid_upmeta	Glycocholic acid_upmeta	Taurodeoxycholic acid_upmeta	Acetylcholine_upmeta	Uridine 5'-diphosphate_upmeta	Cholic acid_upmeta	D-Glucose_upmeta	Chenodeoxycholic acid_upmeta	5,8,11-Eicosatrienoic acid_upmeta	Taurochenodesoxycholic acid_upmeta	LysoPC(18:1(9Z) or 0:0)_upmeta	Taurocholic acid_upmeta	meta
LCS_501	-470.672697732706	2080.42831690595	1609.75561917325	0.666508648918248	7.90341470094404	5.94492385985689	8.10309264589575	6.72901797065503	6.57729477328343	9.1449848016151	3.36467227383935	5.02410945744428	4.9233958310818	8.16990423981601	8.29886025133335	6.10081126293472	6.77336836883141	8.15911472939285	6.10466769566377	6.61435642361496	6.37155822974367	3.68716100311867	6.04091290068369	4.31366762226623	6.08110181215898	6.93034494937949	7.31337410638421	8.24475715221262	7.18265803628394	6.68500217405821	6.57965372913157	6.58707747552351	7.22686961145837	6.42447013391337	3.87828241192471	5.99468114819454	6.21539482128233	6.56463132855198	7.65053222288356	8.00344037818652	3.55850772933979	7.09449522087506	6.16294546813372	5.23403043072658	5.98021480738649	6.56337870255618	5.79609621243818	7.85680554720972	5.39447898986612	5.65005876610689	5.70536545590149	5.73670072876464	6.64981448212315	8.47396273077896	6.21373742030122	7.28461955354988	4.49387239469265	5.24609766532879	7.03955905468613	6.21666097860203	3.58021424472187	6.83204057038629	5.97583444782143	7.22760666680172	6.0604377078273	7.52199050528155	6.20848736363441	5.98361638079959	4.67998130638141	6.03925705894064	7.01556827264258	8.32093221492238	8.1667842235949	8.22985543425119	8.05653408463218	9.67496066963205	2.88243173513486	8.00635942805336	6.28932099576726	8.14302128371663	7.98829189099388	7.57708192886313	6.43261847884224	4.56283835015199	4.9383249065597	6.12163478510478	8.07054771237988	7.50681488593128	6.57369702508397	6.64740351738257	8.46310321081561	4.66935256556249	4.49241904909491	4.81030192810253	5.51437862981761	6.12400520712462	6.01839281987451	4.03104777695186	7.73940534777184	8.10672689057094	7.3464605555016	7.6188581056409	5.7645161354352	5.85629776581039	7.06720887376157	7.81458103811503	5.91095332070765	4.75531227443833	5.77709870055026	6.41516665073537	6.30008521018789	6.63846148937001	8.01222134181003	4.7523529342921	5.71267568658073	5.47625959668279	8.22957577174213	5.28992140852863	7.34681392152541	6.7766049561785	9.93773166904695	5.48346132837236	6.47601736910077	5.8870418067407	4.3049474067295	3.34165971921935	4.71508063911245	8.69818940151767	6.06372759529346	5.72745880901503	9.02338851413381	6.66798329255507	6.9605317511225	7.93636923647304	8.86829957196153	6.80266219496065	6.18476703145935	6.59161546338648	6.20226658505724	4.94592535709555	5.78338862413881	3.86963280434954	5.59776049183288	5.88401231561831	7.00957515610846	6.15946554398515	6.65886147050181	5.91976020342942	7.09815934003948	6.44436053823793	5.24873110451515	7.4364949282014	5.96810459885569	6.50790073767843	7.49620784281364	6.88361445398609	7.07490473842599	5.70797195192472	8.12519212186868	6.81584709703579	5.0007344597482	5.84077077259591	8.21951065692241	5.34035900863827	5.9889499326405	7.90248918900417	7.58662669914245	5.42924336066378	6.77158951262464	7.22021013212219	5.79892388789389	7.12600183789932	5.65952049623001	6.23354227162483	6.99649106753008	6.79490769922359	10.5111167709289	6.69216845064305	6.76148663410926	5.44159147128522	7.72218317727603	7.24674185241483	6.43044802120238	4.92734115265254	8.89317186756488	6.69833320414403	4.94147693479237	6.68791829258053	7.08586186308684	8.09610786281661	5.92436871292015	7.06156875874593	4.46915183431094	6.64503577996278	8.27080362162989	8.4814149356792	5.42753749726192	7.49599194326912	6.37981695248248	11.1776876125755	7.71545111224548	6.74159514899467	6.44125283487558	8.82735243366312	6.42128266450262	6.88607677525414	4.41697068039596	6.67446779093216	4.14654982679864	5.65456291123985	6.57063221357917	4.70330612081073	8.57827879366234	6.22276968667084	3.658645120957	5.09550004618682	5.44272937561292	7.52974937050986	7.22792311786553	5.51603568168246	5.37764911139291	8.73482872687083	7.91357448596429	9.52751002657109	5.83767441865602	5.45003734651166	7.76617535222874	6.87510441879626	5.7139981793364	2.9079964183752	5.9503781709139	5.08290284226579	6.54810071179408	9.60525856260212	6.10786436388582	7.22782732064986	5.62834380884201	7.63982959844509	7.87487932255907	7.82192115666919	3.96414296613809	9.37311189807378	3.32471157348461	12.0674134264492	6.34717545127838	8.72686240262421	5.64734125846889	6.49652554134209	5.4531990875042	4.19634462530666	7.64884649586478	8.6415109911521	10.0422951233629	7.37103465790061	8.19276478569371	7.31236367613254	6.60649161934202	6.69092024230592	6.77242612038999	5.34352417168058	4.81644226742048	6.44041232858029	7.26619237615512	4.2808999558244	8.86489786647812	5.42621265000133	5.83134234006248	6.8324254963268	7.34106337475519	8.05333756280049	8.44021030601987	2.53299912972685	5.6708463768358	6.04847679446791	6.79195387856218	5.93734182555872	3.26945022044895	5.57906144520595	6.83633456822081	7.86270283583212	5.53666540467798	3.10477681922473	3.44425754873255	8.83196741961358	3.85973853714387	4.23429425324517	2.84104602882426	7.76532716039968	6.44474839265105	5.71303335436712	3.60363049952837	6.16215874709284	3.3968158198476	11.0329964182781	2.98712303550806	7.39619855579916	7.42602278033676	6.52079351889231	4.10626480367507	4.03047000816433	7.39752212906444	5.38157463699761	7.15215955229527	7.9601432450869	6.82585869038831	8.04149897671406	7.64364791514634	3.01346411896386	6.92389233178287	6.28363332019548	5.90294867498147	6.44722080904617	6.22909938042464	7.7874428725219	6.6792060097258	7.06439725989834	8.37536586150394	6.02576532901255	6.84592693044533	5.72457875837308	4.7369900461384	8.61506062601002	4.31611769304436	7.07265562534573	4.05981287228405	6.40849892219104	6.97671675740281	7.41640214716164	6.01327505177928	5.00078080096143	4.30532920923441	6.00181145791628	7.46930478615711	6.3667392399428	5.38531153954181	6.22944070033805	8.2056408276613	6.10627699382225	7.63276447415967	6.18212566459769	5.4299249119276	6.5562405449643	5.72016483935689	6.83771037609828	4.63608407954458	9.31234725611691	8.98817019671198	8.23061793543554	7.30166378244972	7.16125917315639	4.65666008040637	6.19660130569327	6.07634805031486	4.41064189406328	5.79777716427974	7.5021734467226	9.93077732409596	5.85382902648956	5.41405358780549	8.79928566976827	6.59237735909346	6.22374106733623	7.3154557414147	4.99470792583808	4.73466666836673	6.92655112782756	3.24485049162858	5.76494436125085	6.48835058849428	6.84265229972878	6.06660299087041	5.21646819912151	7.71644436841629	7.97657035444333	9.15159565912676	4.48688216645544	9.04931404141478	8.26861989910551	3.49750214925759	5.58288643939948	7.03084111078332	5.52391335342783	7.6323680269145	5.38663648568069	7.81042197851483	4.62463150364851	4.17034480340483	7.64282585041364	5.62856536573796	7.7445521572798	5.98779404700004	5.89184385141695	5.63849544198586	4.15601734572058	9.56893131123217	5.89210095761924	2.69590787165688	8.17461469272834	5.4649086850315	6.03082174663409	5.70587463832357	6.01109770907365	9.44829739415133	6.29034065127319	9.99122951132492	7.09378591773295	7.192809715009	6.84479674270923	6.21648364321413	7.38626131640231	4.32924995910658	8.53404989987128	9.61295895020762	6.84638781180541	7.08749142961765	5.90670355551709	9.11210321415079	6.2058769624725	9.18830740907963	7.91101777617279	5.56018746072639	27.09	22.0874	23.9717	17.4508	18.7658	29.5573	21.5584	19.2786	19.8917	12.0607	9.95565	18.6456	11.7603	27.4319	14.1667	23.1714	22.2691	26.3441	19.9906	21.7825
LCS_502	673.077446092575	3014.57890163221	3687.65634772478	0.411868810235354	7.86245306909351	6.30734817993519	8.41309859765027	7.13908798026469	6.5371757618976	8.41266047574911	3.47894133578101	4.92101333358937	5.59980801687844	8.01934154976498	8.35277137856735	6.25135493391082	5.71894114831734	7.38157331609465	6.68826827363004	6.72560965398759	6.23105805112159	3.79243232879734	5.11057936692666	5.11301999392778	5.83400204166013	7.16899999220243	7.24421469490174	7.6386190870686	6.43228163789937	6.63213520665465	6.61971124510882	6.92438507036238	7.41716173177286	7.12054374083244	3.34267184122126	6.11254424057872	6.26760203215069	6.75332703496101	8.30244939116199	7.92794155323328	3.52856655369538	6.77315344958854	6.19743851340608	5.65440637682689	6.08977714550144	7.02306352911346	6.02265962278146	8.33475235577046	5.58231397823862	5.27752341719897	5.53664503128181	5.57190849987349	6.7965286695779	8.60525725785165	6.06770500211994	7.3526541787462	4.83314296831285	4.93928398731118	6.40917766400955	7.12755689718788	3.87626877954177	6.34787456543008	6.45526437810515	7.13623986388424	6.09158128144748	7.45237763331006	5.84610391138362	6.05398710199923	4.94896681916677	6.43318531423921	6.40564825233363	7.97465027524669	7.94534755863893	8.87270837836189	7.36969305577367	9.47234816280112	2.99431742259995	7.87795908156808	6.58215300391599	7.63777840166102	8.01230514688911	7.35515348778596	6.91909135822933	5.08965768096369	5.26285902317082	7.03777708896664	8.38992067604868	7.79569969087696	6.53334651427127	6.83899085430334	8.0612109831587	5.34323027519719	4.84069824561331	5.09858911725047	5.33575127089362	6.13020364318151	5.68335915424557	4.35148253504649	7.40832127620713	7.64802607635685	7.38847212060721	7.46438105928899	6.300357961751	6.17414753393492	5.25598150726868	7.93205446438898	5.58097790685296	4.90343208237618	6.6218339602164	6.32278860369808	6.27716397638544	7.68018850175538	8.09070386432006	4.93420715638767	5.83700029275748	5.86287884250206	7.85159695112331	5.62250803469807	7.36572807004896	7.42370961945252	8.97417731632465	5.8680969289416	6.26288664204855	6.24015662147548	4.63099613053364	3.55716209203605	5.05642792438683	8.34976241743286	6.38927523673041	6.13186647968455	8.30187201210298	6.96991892645756	7.36518229327031	7.8092140240461	7.32099645507191	6.39120488047851	6.26482362411886	6.52786069384927	6.28107514974158	5.40677027483448	6.20580376062842	3.09434909668647	6.87423544483866	5.9643738601161	7.95166855524715	6.36316460490483	6.89085500471771	6.25095849142946	7.09972544596102	7.47977800936343	5.31145864665552	7.02698516361727	5.73477632878635	6.44952806368006	6.95433417038271	7.46100216632978	7.7401170093342	7.93563944296942	7.09036452333326	6.09094574558566	5.491096738384	5.97228480728181	8.70065828573848	5.86412316123494	6.44452045277508	7.57956599229776	7.2991292903678	5.19364932008527	6.89540005425776	6.7409353947746	5.8405293938168	7.11433339440348	5.89903805233475	6.24653307484853	6.64533029553291	6.8612565272092	12.3624508537372	6.25884633529256	6.41130827448398	5.91543916271155	6.7385076809485	7.36616934796575	6.1350115915309	5.10528078307587	8.67896570803717	6.42120435003211	5.08831954083869	6.98558981495139	7.40904746646475	8.39281373984833	6.71473753423196	7.04663284005633	4.6025060171262	6.91822790122307	8.12015912069988	7.85377313560255	5.56948306804518	7.528467509964	6.02687494342542	10.7783383899056	7.78429408811951	6.3314677669092	6.34358512787234	8.19237975954775	6.99559663205512	5.44109299047299	4.7144571791676	7.46975605228461	4.19923741558795	6.05498530681009	6.00366753344269	4.54112729951755	8.14864944590704	5.70765998092409	3.85055954078182	5.45518879651931	5.59294391680333	7.53761220427908	7.60244748425835	5.09821787042369	5.58476395162301	8.03655067690429	7.92412353047231	8.21033907692849	5.65725951260958	5.31723454867885	8.23793385999537	5.28422799655681	5.62055186714465	2.91486884612329	6.24371875369437	5.31627061994453	6.81497994278704	9.59393430144623	6.35922855063933	7.15909979897252	5.9662499046083	7.30900578068926	7.2106509643587	7.90126725751083	3.74535063587916	9.01976236414847	3.36656635125562	12.3525715121664	5.94706040381636	9.25750319799212	7.09441533844793	6.79600873365491	5.34812618130635	4.43789038389577	6.21418466856832	9.3865740499193	10.020455186077	7.83326926179449	7.8371493444594	7.46177685163775	6.01577292678248	6.31464947538808	6.78296140226977	5.1208632142312	5.46369904301288	6.12530204902406	8.02799717868551	4.4707832780827	9.45154247104118	6.30307710786481	6.71874766221387	6.63261896528312	7.4587812944177	8.31458348080759	9.35001145076373	2.79378027933762	5.90764851856325	6.13740588972929	7.59135740533084	5.77143261642436	2.96376893851837	5.47611885302336	6.17522041392318	7.01835922959753	5.82052846506944	3.18053639930231	3.04593610616069	9.47923295782732	4.23928645682579	4.30196761283032	2.92270085845406	7.48679731249553	6.13788010339557	8.00674853757615	3.62928820902318	6.57400874207111	3.4788381213755	11.120874354048	3.22841472797703	6.93271202860126	6.61922531634378	6.8780423119598	4.32800370733189	4.3440403297849	7.1201556690321	5.61153157984882	7.44130395673194	9.47660896268518	6.91618554426466	8.06608970318565	6.70296069496541	3.07365648782302	7.2289359623813	6.21085789057801	6.72679093387255	6.31637361403184	6.4898694742834	6.60191787692437	6.70789378284521	6.65505058426154	7.99335802756255	6.46399140313828	7.31320078173978	6.09267607489986	4.90598059844853	10.5115077841366	4.65861567238154	8.48415258767535	6.47227990892702	6.90167584470667	6.10038066008319	7.61843553169525	6.31816093533065	5.7848344106788	4.4454774183948	5.80432313417827	6.26037553285872	6.36481593903373	5.49777576695626	7.47387011511827	7.2663464638684	6.40105908424167	7.77094855347634	6.342109717956	8.07106471834851	6.0632490312624	5.72990470558691	6.72317638048941	4.95123574275412	8.83189654221937	9.12873076691912	7.64556624671881	6.95315947507246	7.3001203130984	6.70707390429936	6.03745896052105	5.79372729918549	5.06824258563594	5.37147092756398	7.81241693337806	10.0211976855832	6.2636528722609	5.25692083164458	8.43052776185569	6.82294015992964	6.22670995788188	7.27091726507573	5.23561944756812	4.30338712319591	6.12256485301169	2.87901163023072	5.74768690570759	6.52019050602588	5.9119799285816	6.25030818672368	4.62514468380954	6.81556737256452	6.88883637354809	8.246057034204	5.3002927096079	8.42344077103248	7.15294750044312	3.69952570825782	5.70482715362723	5.81813778226795	5.6220043886085	6.84426687065164	5.4078064266635	7.83727279252397	4.87745407526007	3.66218978882718	6.65976221498513	5.63867486145696	7.33065428596367	5.34328060030672	6.19980803700292	4.53003712599047	4.32857186948372	9.81652609000814	6.92454984777147	2.99956550889837	8.75215503201995	5.17645793471189	5.81527094326574	5.2785966365461	5.94853249746645	8.88089175825539	5.80414496572639	9.91766002159272	6.72169951911813	7.27787122611535	6.92093292395721	6.43694311582815	7.12904981223461	4.13743484477588	8.88957934344193	9.7117135729946	7.27087015919473	7.30970674761804	5.43845606408922	9.20653479115636	6.27470692971151	7.35208896923889	7.81433946757448	6.03914944863137	25.9294	23.2737	20.129	12.4617	17.9577	27.9703	23.0267	19.0221	21.1411	12.0607	9.95565	18.5672	11.7603	27.4657	14.2338	24.1743	22.7676	25.5079	20.5186	21.7461
